Date,Flight Number,Destination,Delay
6/28/15,1216,IAH,-7
6/28/15,1224,LAX,-2
6/28/15,1225,BOS,16
6/28/15,1232,LAX,0
6/28/15,1236,SAN,0
6/28/15,1250,IAH,28
6/28/15,1255,ORD,3
6/28/15,1257,ANC,-2
6/28/15,1263,EWR,38
6/28/15,1273,OGG,5
6/28/15,1298,DEN,0
6/28/15,1420,PHX,0
6/28/15,1449,LAS,-9
6/28/15,1456,RDU,0
6/28/15,1457,IAH,7
6/28/15,1460,EWR,13
6/28/15,1474,DEN,-4
6/28/15,1521,SEA,45
6/28/15,1531,SNA,11
6/28/15,1564,LAS,73
6/28/15,1579,LAX,23
6/28/15,1581,OGG,-8
6/28/15,1583,EWR,-2
6/28/15,1586,ORD,6
6/28/15,1600,IAD,-1
6/28/15,1602,ATL,19
6/28/15,1608,EWR,-2
6/28/15,1614,LAS,27
6/28/15,1616,SEA,33
6/28/15,1633,SAN,-5
6/28/15,1635,DEN,-1
6/28/15,1662,BOS,5
6/28/15,1668,ORD,-4
6/28/15,1670,HNL,-4
6/28/15,1681,PDX,-3
6/28/15,1684,LIH,-6
6/28/15,1692,EWR,3
6/28/15,1699,ATL,0
6/28/15,1700,DEN,11
6/28/15,1710,LAX,7
6/28/15,1721,KOA,-3
6/28/15,1723,KOA,4
6/28/15,1725,OGG,-1
6/28/15,1731,BOS,11
6/28/15,1748,SEA,6
6/28/15,1751,LAS,2
6/28/15,1753,MCO,11
6/28/15,1754,EWR,14
6/28/15,1914,IAH,22
6/28/15,1922,EWR,29
6/28/15,1925,IAD,17
6/28/15,1927,IAH,25
6/28/15,1928,ORD,1
6/28/15,1935,PDX,51
6/28/15,1937,IAH,14
6/28/15,1942,SAN,30
6/28/15,1944,EWR,1
6/28/15,1946,BOS,25
6/28/15,1947,PHL,1
6/28/15,1950,CLE,20
6/28/15,1957,MCO,9
6/28/15,1964,SEA,0
6/28/15,1975,FLL,22
6/29/15,72,EWR,121
6/29/15,73,HNL,12
6/29/15,209,LAX,61
6/29/15,222,LAX,-6
6/29/15,230,AUS,-6
6/29/15,240,SAN,83
6/29/15,242,BOS,9
6/29/15,255,DEN,76
6/29/15,256,AUS,-2
6/29/15,267,PHL,-3
6/29/15,273,SEA,-3
6/29/15,294,STL,37
6/29/15,300,HNL,7
6/29/15,309,IAD,-1
6/29/15,311,PHX,0
6/29/15,318,DEN,-2
6/29/15,322,SEA,-6
6/29/15,325,BOS,-1
6/29/15,331,DEN,20
6/29/15,349,EWR,4
6/29/15,354,IAH,1
6/29/15,358,PDX,0
6/29/15,361,LIH,1
6/29/15,362,ORD,10
6/29/15,390,ORD,3
6/29/15,392,LAS,20
6/29/15,394,LAS,-7
6/29/15,408,IAD,-3
6/29/15,427,OGG,1
6/29/15,455,BOS,0
6/29/15,464,PDX,-3
6/29/15,468,PHX,-3
6/29/15,480,PIT,-1
6/29/15,489,ORD,2
6/29/15,500,ORD,5
6/29/15,502,JFK,-5
6/29/15,522,PDX,-10
6/29/15,560,DFW,-2
6/29/15,568,EWR,-2
6/29/15,572,ORD,-5
6/29/15,577,EWR,5
6/29/15,587,SNA,-5
6/29/15,595,PDX,-5
6/29/15,608,BOS,-1
6/29/15,611,SEA,14
6/29/15,620,ORD,-6
6/29/15,637,JFK,-2
6/29/15,663,HNL,12
6/29/15,671,DEN,31
6/29/15,698,MCO,49
6/29/15,704,JFK,-3
6/29/15,710,DEN,0
6/29/15,718,IAH,9
6/29/15,727,IAD,-1
6/29/15,734,ORD,-6
6/29/15,736,EWR,1
6/29/15,751,SEA,37
6/29/15,758,JFK,-3
6/29/15,759,EWR,44
6/29/15,760,JFK,52
6/29/15,794,ORD,-1
6/29/15,816,LAX,-2
6/29/15,824,JFK,-2
6/29/15,864,BOS,34
6/29/15,898,JFK,6
6/29/15,1060,IAH,24
6/29/15,1062,MSP,62
6/29/15,1073,BOS,1
6/29/15,1087,BWI,109
6/29/15,1089,DEN,6
6/29/15,1106,MCO,-1
6/29/15,1111,EWR,-6
6/29/15,1118,EWR,210
6/29/15,1120,IAH,1
6/29/15,1122,HNL,19
6/29/15,1124,LAS,1
6/29/15,1132,DFW,-2
6/29/15,1135,RDU,-7
6/29/15,1136,LAX,-4
6/29/15,1149,IAD,-2
6/29/15,1156,EWR,3
6/29/15,1185,EWR,17
6/29/15,1187,EWR,-3
6/29/15,1197,IAH,174
6/29/15,1199,SEA,-4
6/29/15,1208,ORD,10
6/29/15,1215,DEN,2
6/29/15,1216,IAH,-1
6/29/15,1232,LAX,-6
6/29/15,1247,SAN,4
6/29/15,1250,IAH,16
6/29/15,1257,ANC,-1
6/29/15,1263,EWR,31
6/29/15,1273,OGG,9
6/29/15,1401,SAN,-1
6/29/15,1436,ORD,5
6/29/15,1440,IAD,4
6/29/15,1449,LAS,-5
6/29/15,1456,EWR,21
6/29/15,1497,SEA,2
6/29/15,1521,SEA,15
6/29/15,1526,DEN,3
6/29/15,1531,RDU,-4
6/29/15,1556,PDX,-7
6/29/15,1564,LAS,18
6/29/15,1579,LAX,101
6/29/15,1581,OGG,-7
6/29/15,1583,EWR,15
6/29/15,1586,ORD,-5
6/29/15,1600,IAD,13
6/29/15,1602,ATL,4
6/29/15,1606,ORD,0
6/29/15,1614,LAS,8
6/29/15,1616,SEA,5
6/29/15,1635,DEN,5
6/29/15,1637,SEA,11
6/29/15,1645,IAD,0
6/29/15,1662,BOS,14
6/29/15,1668,ORD,-1
6/29/15,1670,HNL,-4
6/29/15,1671,SAN,14
6/29/15,1673,IAD,30
6/29/15,1681,CLE,61
6/29/15,1683,EWR,25
6/29/15,1684,LIH,-2
6/29/15,1686,DCA,10
6/29/15,1710,LAX,4
6/29/15,1717,ORD,20
6/29/15,1721,KOA,4
6/29/15,1723,KOA,-5
6/29/15,1725,OGG,-3
6/29/15,1727,IND,-3
6/29/15,1728,ATL,6
6/29/15,1731,SEA,5
6/29/15,1742,LAS,96
6/29/15,1743,LAX,-4
6/29/15,1748,AUS,4
6/29/15,1751,LAS,1
6/29/15,1753,MCO,14
6/29/15,1756,LAX,1
6/29/15,1900,SAN,-1
6/29/15,1912,SNA,0
6/29/15,1914,IAH,-5
6/29/15,1922,EWR,4
6/29/15,1925,IAD,21
6/29/15,1927,IAH,17
6/29/15,1928,ORD,2
6/29/15,1937,IAH,85
6/29/15,1939,IAD,-1
6/29/15,1942,SAN,-3
6/29/15,1946,BOS,4
6/29/15,1947,PHL,32
6/29/15,1950,CLE,85
6/29/15,1960,LAX,21
6/29/15,1964,SEA,-2
6/29/15,1975,FLL,10
6/29/15,2000,PHX,85
6/30/15,3,SAN,108
6/30/15,73,HNL,23
6/30/15,195,LAS,0
6/30/15,209,LAX,4
6/30/15,217,EWR,-6
6/30/15,230,AUS,-6
6/30/15,242,BOS,30
6/30/15,256,AUS,10
6/30/15,267,PHL,-4
6/30/15,268,SNA,1
6/30/15,273,SEA,-1
6/30/15,278,SEA,-4
6/30/15,294,STL,13
6/30/15,300,HNL,3
6/30/15,311,PHX,73
6/30/15,317,IND,-6
6/30/15,318,DEN,0
6/30/15,325,BOS,-4
6/30/15,331,DEN,-13
6/30/15,351,SEA,12
6/30/15,354,IAH,2
6/30/15,355,IAD,16
6/30/15,358,PDX,-5
6/30/15,361,LIH,9
6/30/15,362,ATL,5
6/30/15,367,ORD,-2
6/30/15,408,IAD,-2
6/30/15,414,EWR,-5
6/30/15,427,OGG,-6
6/30/15,434,LAS,83
6/30/15,444,BOS,151
6/30/15,455,BOS,-3
6/30/15,464,PDX,0
6/30/15,468,PHX,1
6/30/15,477,ORD,-5
6/30/15,489,ORD,5
6/30/15,490,IAH,1
6/30/15,502,JFK,114
6/30/15,522,PDX,4
6/30/15,560,DFW,-1
6/30/15,568,EWR,-1
6/30/15,570,LAX,0
6/30/15,572,ORD,11
6/30/15,577,EWR,0
6/30/15,587,SNA,-1
6/30/15,611,SEA,0
6/30/15,637,JFK,67
6/30/15,663,HNL,18
6/30/15,671,DEN,170
6/30/15,701,AUS,-2
6/30/15,704,JFK,-3
6/30/15,721,EWR,-3
6/30/15,748,DFW,5
6/30/15,751,SEA,-2
6/30/15,756,DEN,-3
6/30/15,758,JFK,9
6/30/15,759,SEA,-7
6/30/15,760,JFK,42
6/30/15,778,ORD,79
6/30/15,806,SAN,-6
6/30/15,816,LAX,-2
6/30/15,824,JFK,-2
6/30/15,898,JFK,3
6/30/15,1060,IAH,16
6/30/15,1062,MSP,12
6/30/15,1073,BOS,12
6/30/15,1076,IAD,-4
6/30/15,1087,BWI,5
6/30/15,1106,MCO,81
6/30/15,1111,EWR,2
6/30/15,1118,EWR,93
6/30/15,1120,IAH,14
6/30/15,1122,HNL,69
6/30/15,1124,LAS,13
6/30/15,1135,RDU,28
6/30/15,1136,LAX,2
6/30/15,1138,EWR,-2
6/30/15,1142,ORD,0
6/30/15,1149,IAD,23
6/30/15,1182,LAX,-1
6/30/15,1185,EWR,10
6/30/15,1187,EWR,2
6/30/15,1192,LAX,1
6/30/15,1197,IAH,15
6/30/15,1207,PDX,-1
6/30/15,1216,IAH,9
6/30/15,1247,SAN,0
6/30/15,1250,IAH,0
6/30/15,1257,ANC,-3
6/30/15,1263,IAD,9
6/30/15,1268,IAD,13
6/30/15,1273,OGG,-4
6/30/15,1401,LAS,8
6/30/15,1415,ORD,7
6/30/15,1440,IAD,43
6/30/15,1449,LAS,-4
6/30/15,1458,DEN,-2
6/30/15,1460,EWR,77
6/30/15,1497,SEA,6
6/30/15,1499,ORD,17
6/30/15,1526,DEN,13
6/30/15,1531,RDU,16
6/30/15,1556,PDX,9
6/30/15,1563,ORD,4
6/30/15,1564,LAS,-6
6/30/15,1579,LAX,-7
6/30/15,1583,EWR,1
6/30/15,1586,ORD,14
6/30/15,1591,ORD,37
6/30/15,1602,ATL,122
6/30/15,1608,EWR,99
6/30/15,1614,LAS,22
6/30/15,1635,DEN,7
6/30/15,1637,SEA,330
6/30/15,1645,IAD,0
6/30/15,1662,BOS,16
6/30/15,1668,ORD,33
6/30/15,1670,HNL,29
6/30/15,1671,SAN,-4
6/30/15,1681,CLE,60
6/30/15,1683,EWR,14
6/30/15,1684,LIH,8
6/30/15,1686,DCA,16
6/30/15,1698,DEN,31
6/30/15,1709,ORD,-3
6/30/15,1717,ORD,-2
6/30/15,1721,KOA,-3
6/30/15,1723,KOA,3
6/30/15,1725,OGG,11
6/30/15,1731,BOS,48
6/30/15,1742,LAS,73
6/30/15,1743,LAX,10
6/30/15,1748,SEA,3
6/30/15,1750,PIT,14
6/30/15,1753,MCO,2
6/30/15,1754,EWR,28
6/30/15,1756,LAX,91
6/30/15,1900,SAN,10
6/30/15,1914,IAH,1
6/30/15,1927,IAH,40
6/30/15,1928,ORD,17
6/30/15,1937,IAH,3
6/30/15,1939,IAD,17
6/30/15,1942,SAN,34
6/30/15,1944,EWR,151
6/30/15,1946,BOS,-1
6/30/15,1947,PHL,30
6/30/15,1950,CLE,-2
6/30/15,1957,MCO,7
6/30/15,1960,LAX,10
6/30/15,1975,FLL,6
6/30/15,2000,PHX,1
7/1/15,72,LAX,63
7/1/15,73,HNL,22
7/1/15,195,LAS,-6
7/1/15,230,AUS,-4
7/1/15,256,AUS,-7
7/1/15,294,STL,-9
7/1/15,300,HNL,23
7/1/15,311,PHX,104
7/1/15,318,DEN,-6
7/1/15,325,BOS,11
7/1/15,354,IAH,1
7/1/15,358,PDX,0
7/1/15,361,LIH,8
7/1/15,362,EWR,13
7/1/15,367,ORD,22
7/1/15,370,LAX,0
7/1/15,394,LAS,-6
7/1/15,399,RDU,-7
7/1/15,401,CLE,-1
7/1/15,408,IAD,15
7/1/15,421,IAD,116
7/1/15,427,OGG,190
7/1/15,468,PHX,19
7/1/15,478,LAX,-6
7/1/15,480,PIT,0
7/1/15,485,ORD,-2
7/1/15,489,ORD,11
7/1/15,502,JFK,2
7/1/15,572,ORD,1
7/1/15,587,SNA,14
7/1/15,611,SEA,3
7/1/15,637,JFK,120
7/1/15,642,SEA,99
7/1/15,653,LAX,68
7/1/15,662,MSP,34
7/1/15,663,HNL,13
7/1/15,704,JFK,-5
7/1/15,718,SEA,-3
7/1/15,727,IAD,65
7/1/15,736,EWR,-4
7/1/15,748,DFW,3
7/1/15,751,SEA,62
7/1/15,756,DEN,-2
7/1/15,758,JFK,-1
7/1/15,759,EWR,343
7/1/15,760,JFK,-8
7/1/15,761,SEA,-6
7/1/15,778,ORD,23
7/1/15,794,ORD,32
7/1/15,824,JFK,0
7/1/15,868,IAD,4
7/1/15,894,SAN,9
7/1/15,898,JFK,21
7/1/15,995,ORD,25
7/1/15,1004,LAX,3
7/1/15,1060,IAH,89
7/1/15,1073,BOS,194
7/1/15,1076,BOS,0
7/1/15,1087,BWI,-3
7/1/15,1091,EWR,10
7/1/15,1106,MCO,28
7/1/15,1111,EWR,2
7/1/15,1118,LAS,-5
7/1/15,1120,IAH,55
7/1/15,1122,HNL,2
7/1/15,1124,SEA,0
7/1/15,1149,IAD,-2
7/1/15,1156,EWR,1
7/1/15,1187,EWR,5
7/1/15,1192,LAX,0
7/1/15,1197,IAH,-2
7/1/15,1216,IAH,6
7/1/15,1232,LAX,13
7/1/15,1240,IAH,9
7/1/15,1247,SAN,14
7/1/15,1250,IAH,-1
7/1/15,1257,ANC,2
7/1/15,1263,BOS,-5
7/1/15,1268,IAD,1
7/1/15,1273,OGG,8
7/1/15,1298,DEN,32
7/1/15,1415,ORD,5
7/1/15,1436,ORD,-4
7/1/15,1440,IAD,0
7/1/15,1449,LAS,-8
7/1/15,1456,EWR,29
7/1/15,1474,DEN,12
7/1/15,1521,SEA,30
7/1/15,1526,DEN,22
7/1/15,1531,RDU,1
7/1/15,1532,EWR,-3
7/1/15,1556,PDX,13
7/1/15,1564,LAS,14
7/1/15,1577,ORD,8
7/1/15,1579,LAX,0
7/1/15,1583,EWR,18
7/1/15,1586,ORD,137
7/1/15,1591,ORD,0
7/1/15,1600,IAD,44
7/1/15,1602,ATL,12
7/1/15,1606,ORD,19
7/1/15,1608,EWR,203
7/1/15,1614,LAS,2
7/1/15,1616,SEA,21
7/1/15,1635,DEN,5
7/1/15,1645,IAD,18
7/1/15,1662,BOS,9
7/1/15,1668,ORD,11
7/1/15,1670,HNL,-1
7/1/15,1681,PDX,-4
7/1/15,1683,EWR,7
7/1/15,1684,LIH,73
7/1/15,1698,DEN,3
7/1/15,1700,DEN,52
7/1/15,1710,LAX,12
7/1/15,1714,BOS,-1
7/1/15,1721,KOA,-2
7/1/15,1723,KOA,14
7/1/15,1725,OGG,18
7/1/15,1727,IND,4
7/1/15,1728,PDX,-1
7/1/15,1748,SEA,19
7/1/15,1751,LAS,0
7/1/15,1753,MCO,-6
7/1/15,1900,SAN,0
7/1/15,1912,SNA,-3
7/1/15,1914,IAH,-1
7/1/15,1922,EWR,28
7/1/15,1927,IAH,15
7/1/15,1928,ORD,21
7/1/15,1937,IAH,2
7/1/15,1942,SAN,0
7/1/15,1944,EWR,-5
7/1/15,1946,BOS,9
7/1/15,1947,PHL,19
7/1/15,1950,CLE,85
7/1/15,1957,MCO,56
7/1/15,1960,LAX,0
7/1/15,1964,SEA,-2
7/1/15,1975,FLL,65
7/1/15,1999,DCA,21
7/1/15,2000,PHX,-6
7/2/15,72,LAX,4
7/2/15,73,HNL,83
7/2/15,195,LAS,-3
7/2/15,205,PDX,-6
7/2/15,217,BOS,-4
7/2/15,237,STL,-2
7/2/15,238,IAD,2
7/2/15,258,MSP,-1
7/2/15,268,SNA,-3
7/2/15,276,EWR,-2
7/2/15,294,DFW,-2
7/2/15,300,HNL,31
7/2/15,309,IAD,-4
7/2/15,318,DEN,-3
7/2/15,322,IAH,26
7/2/15,325,BOS,11
7/2/15,330,AUS,-5
7/2/15,331,DEN,-3
7/2/15,341,EWR,-5
7/2/15,355,IAD,42
7/2/15,361,LIH,3
7/2/15,362,ORD,71
7/2/15,394,LAS,-4
7/2/15,401,CLE,104
7/2/15,414,SAN,0
7/2/15,427,OGG,147
7/2/15,444,BOS,-5
7/2/15,477,ORD,-2
7/2/15,479,LAX,-7
7/2/15,480,PIT,-5
7/2/15,486,IAD,-3
7/2/15,497,SLC,-4
7/2/15,502,JFK,1
7/2/15,522,PDX,-1
7/2/15,525,LAS,-1
7/2/15,569,AUS,-2
7/2/15,572,ORD,60
7/2/15,579,DEN,-3
7/2/15,583,LAS,1
7/2/15,591,IAH,-7
7/2/15,595,PDX,-7
7/2/15,611,SEA,-5
7/2/15,614,SNA,-5
7/2/15,620,ORD,-1
7/2/15,624,ORD,58
7/2/15,637,JFK,0
7/2/15,650,AUS,-7
7/2/15,663,HNL,4
7/2/15,677,RNO,6
7/2/15,691,SAN,-5
7/2/15,693,IAH,-2
7/2/15,704,JFK,0
7/2/15,718,IAH,-4
7/2/15,734,ORD,-3
7/2/15,743,BOS,22
7/2/15,744,DEN,0
7/2/15,753,DEN,3
7/2/15,758,JFK,-3
7/2/15,760,JFK,-4
7/2/15,778,ORD,24
7/2/15,788,BOS,-3
7/2/15,820,ORD,18
7/2/15,824,JFK,0
7/2/15,864,RNO,-2
7/2/15,887,LAX,-2
7/2/15,898,JFK,4
7/2/15,1004,LAX,1
7/2/15,1020,LAS,3
7/2/15,1029,DFW,2
7/2/15,1038,LAS,2
7/2/15,1062,MSP,10
7/2/15,1084,SEA,6
7/2/15,1091,DEN,0
7/2/15,1109,DEN,-3
7/2/15,1111,EWR,2
7/2/15,1118,EWR,12
7/2/15,1120,IAH,19
7/2/15,1122,HNL,8
7/2/15,1124,SEA,0
7/2/15,1135,RDU,-4
7/2/15,1149,EWR,1
7/2/15,1168,EWR,13
7/2/15,1178,PDX,13
7/2/15,1182,LAX,-3
7/2/15,1185,EWR,7
7/2/15,1192,LAX,58
7/2/15,1197,IAH,-2
7/2/15,1204,IAH,48
7/2/15,1227,EWR,3
7/2/15,1247,SAN,5
7/2/15,1250,IAH,2
7/2/15,1252,MCO,14
7/2/15,1257,ANC,-4
7/2/15,1263,MCO,8
7/2/15,1273,OGG,4
7/2/15,1401,SAN,11
7/2/15,1415,PDX,48
7/2/15,1438,EWR,-2
7/2/15,1446,IAD,-3
7/2/15,1453,SEA,18
7/2/15,1474,DEN,0
7/2/15,1483,IAD,26
7/2/15,1499,IAD,3
7/2/15,1517,SAN,1
7/2/15,1521,SEA,-2
7/2/15,1523,SEA,31
7/2/15,1526,SEA,33
7/2/15,1531,RDU,28
7/2/15,1563,ORD,17
7/2/15,1579,LAX,-1
7/2/15,1586,ORD,43
7/2/15,1591,ORD,23
7/2/15,1593,EWR,1
7/2/15,1602,ATL,33
7/2/15,1614,LAS,4
7/2/15,1616,SEA,15
7/2/15,1645,IAD,6
7/2/15,1660,DEN,7
7/2/15,1662,ORD,-4
7/2/15,1668,ORD,2
7/2/15,1670,HNL,2
7/2/15,1671,SAN,7
7/2/15,1673,IAD,7
7/2/15,1674,EWR,15
7/2/15,1676,ORD,3
7/2/15,1681,PHL,7
7/2/15,1683,EWR,244
7/2/15,1684,LIH,-8
7/2/15,1686,DCA,2
7/2/15,1699,ATL,37
7/2/15,1703,DFW,3
7/2/15,1710,LAX,4
7/2/15,1717,ORD,43
7/2/15,1719,DFW,3
7/2/15,1721,KOA,-3
7/2/15,1722,SEA,75
7/2/15,1723,KOA,3
7/2/15,1725,OGG,5
7/2/15,1727,IND,3
7/2/15,1728,ORD,-5
7/2/15,1731,BOS,54
7/2/15,1748,AUS,74
7/2/15,1751,LAS,4
7/2/15,1761,BOS,-5
7/2/15,1771,EWR,2
7/2/15,1900,PHL,-1
7/2/15,1914,IAH,4
7/2/15,1916,DEN,27
7/2/15,1922,EWR,0
7/2/15,1927,IAH,18
7/2/15,1937,IAH,4
7/2/15,1939,IAD,6
7/2/15,1942,LAX,69
7/2/15,1944,EWR,4
7/2/15,1946,BOS,10
7/2/15,1947,BWI,6
7/2/15,1950,CLE,50
7/2/15,1957,MCO,11
7/2/15,1960,LAX,10
7/2/15,1970,ORD,2
7/2/15,1973,ORD,8
7/2/15,1975,FLL,129
7/2/15,1984,PDX,58
7/2/15,2000,PHX,11
7/3/15,72,LAX,-4
7/3/15,73,HNL,0
7/3/15,237,STL,-4
7/3/15,238,IAD,1
7/3/15,239,IAH,0
7/3/15,256,AUS,-7
7/3/15,258,MSP,-5
7/3/15,268,SNA,-6
7/3/15,273,SEA,-5
7/3/15,289,LAS,11
7/3/15,300,HNL,7
7/3/15,322,IAH,-6
7/3/15,329,DEN,-3
7/3/15,331,DEN,-6
7/3/15,351,SEA,98
7/3/15,361,LIH,-5
7/3/15,362,PDX,-2
7/3/15,394,LAS,17
7/3/15,414,RDU,0
7/3/15,424,SEA,22
7/3/15,433,LAX,-3
7/3/15,444,DFW,-6
7/3/15,447,SEA,5
7/3/15,478,LAX,-2
7/3/15,480,PIT,4
7/3/15,497,SLC,-6
7/3/15,498,SAN,-7
7/3/15,499,PDX,1
7/3/15,502,JFK,-2
7/3/15,525,LAS,-3
7/3/15,540,DEN,-2
7/3/15,569,AUS,-6
7/3/15,579,DEN,1
7/3/15,609,EWR,-5
7/3/15,611,LAX,-4
7/3/15,614,SNA,-3
7/3/15,620,ORD,-2
7/3/15,624,ORD,-6
7/3/15,637,JFK,42
7/3/15,663,HNL,17
7/3/15,677,RNO,-10
7/3/15,691,RNO,-9
7/3/15,693,IAH,-1
7/3/15,705,ORD,-7
7/3/15,718,SAN,7
7/3/15,721,EWR,17
7/3/15,724,ORD,0
7/3/15,760,JFK,8
7/3/15,794,ORD,0
7/3/15,820,ORD,14
7/3/15,824,JFK,1
7/3/15,834,DEN,1
7/3/15,898,JFK,-3
7/3/15,1060,PHX,-1
7/3/15,1062,MSP,10
7/3/15,1073,BOS,-2
7/3/15,1111,EWR,-2
7/3/15,1118,EWR,2
7/3/15,1122,HNL,15
7/3/15,1135,BOS,5
7/3/15,1182,LAX,4
7/3/15,1197,IAH,1
7/3/15,1204,IAH,6
7/3/15,1250,IAH,3
7/3/15,1252,MCO,-1
7/3/15,1257,ANC,17
7/3/15,1263,MCO,-2
7/3/15,1273,OGG,-3
7/3/15,1415,PDX,14
7/3/15,1440,SAN,306
7/3/15,1447,DEN,31
7/3/15,1485,ORD,1
7/3/15,1523,SEA,-4
7/3/15,1568,IAD,51
7/3/15,1583,EWR,8
7/3/15,1593,EWR,-1
7/3/15,1602,ATL,-4
7/3/15,1608,EWR,44
7/3/15,1614,SAT,-5
7/3/15,1662,RDU,-4
7/3/15,1668,IAD,-1
7/3/15,1670,HNL,-3
7/3/15,1673,IAD,3
7/3/15,1681,PHL,0
7/3/15,1684,LIH,-6
7/3/15,1686,DCA,-3
7/3/15,1699,ATL,6
7/3/15,1702,LAX,-6
7/3/15,1717,IAD,0
7/3/15,1721,KOA,-4
7/3/15,1723,KOA,-7
7/3/15,1725,OGG,15
7/3/15,1727,IND,25
7/3/15,1728,ORD,23
7/3/15,1749,OGG,75
7/3/15,1754,EWR,16
7/3/15,1756,BOS,-4
7/3/15,1760,PDX,-7
7/3/15,1761,BOS,1
7/3/15,1771,EWR,-2
7/3/15,1900,PHL,-7
7/3/15,1922,EWR,1
7/3/15,1927,IAH,-5
7/3/15,1928,ORD,88
7/3/15,1937,IAH,18
7/3/15,1947,BWI,-7
7/3/15,1950,CLE,29
7/3/15,1957,MCO,8
7/3/15,1960,LAX,4
7/3/15,1970,ORD,3
7/3/15,1973,ORD,-5
7/3/15,1975,FLL,-3
7/4/15,72,BOS,-3
7/4/15,73,HNL,0
7/4/15,238,IAD,-1
7/4/15,239,IAH,9
7/4/15,250,EWR,-9
7/4/15,256,AUS,-5
7/4/15,268,SNA,-3
7/4/15,276,EWR,-4
7/4/15,277,SNA,7
7/4/15,281,LAX,-6
7/4/15,289,LAS,-6
7/4/15,300,HNL,68
7/4/15,317,IND,9
7/4/15,322,SEA,96
7/4/15,329,DEN,-2
7/4/15,355,IAD,-5
7/4/15,361,LIH,-3
7/4/15,378,IAH,0
7/4/15,390,ORD,7
7/4/15,399,RDU,-1
7/4/15,400,IAH,-1
7/4/15,401,PDX,-9
7/4/15,422,BOS,-6
7/4/15,478,LAX,-1
7/4/15,492,LAS,-8
7/4/15,497,SLC,-1
7/4/15,525,LAS,-4
7/4/15,540,DEN,-5
7/4/15,543,SAT,-6
7/4/15,550,PDX,-9
7/4/15,560,DFW,-2
7/4/15,579,DEN,18
7/4/15,614,SNA,-13
7/4/15,618,IAH,-5
7/4/15,620,ORD,-4
7/4/15,624,ORD,7
7/4/15,637,JFK,-4
7/4/15,663,HNL,0
7/4/15,680,ORD,-5
7/4/15,693,IAH,-9
7/4/15,718,SAN,-6
7/4/15,720,DEN,-4
7/4/15,721,EWR,-5
7/4/15,734,ORD,11
7/4/15,753,DEN,-3
7/4/15,758,JFK,-6
7/4/15,760,JFK,29
7/4/15,774,ORD,-4
7/4/15,794,ORD,0
7/4/15,814,LAX,-2
7/4/15,824,JFK,0
7/4/15,834,DEN,6
7/4/15,995,ORD,-4
7/4/15,1018,IAH,41
7/4/15,1060,PHX,2
7/4/15,1077,LAX,6
7/4/15,1118,EWR,-5
7/4/15,1122,HNL,10
7/4/15,1135,RDU,-1
7/4/15,1143,PIT,-5
7/4/15,1159,CLE,-1
7/4/15,1173,HNL,-5
7/4/15,1197,IAH,-2
7/4/15,1246,KOA,-7
7/4/15,1252,MCO,-4
7/4/15,1257,ANC,-9
7/4/15,1263,LAX,-6
7/4/15,1268,IAD,-4
7/4/15,1273,OGG,42
7/4/15,1424,ATL,-3
7/4/15,1440,IAD,19
7/4/15,1581,OGG,2
7/4/15,1600,KOA,-4
7/4/15,1608,EWR,-6
7/4/15,1614,LAS,-2
7/4/15,1645,IAD,-2
7/4/15,1662,BOS,5
7/4/15,1670,HNL,-6
7/4/15,1673,IAD,-3
7/4/15,1681,PHL,-7
7/4/15,1684,LIH,-6
7/4/15,1702,LAX,5
7/4/15,1710,LAX,18
7/4/15,1721,KOA,-6
7/4/15,1723,KOA,-12
7/4/15,1725,OGG,0
7/4/15,1726,LAX,-2
7/4/15,1734,OGG,-6
7/4/15,1749,OGG,-5
7/4/15,1751,LAS,-4
7/4/15,1754,EWR,-1
7/4/15,1760,PDX,-3
7/4/15,1761,BOS,106
7/4/15,1771,EWR,-1
7/4/15,1802,MCO,-11
7/4/15,1900,PHL,3
7/4/15,1922,EWR,-6
7/4/15,1929,DCA,9
7/4/15,1937,IAH,-1
7/4/15,1947,BWI,6
7/4/15,1957,MCO,-7
7/4/15,1975,FLL,3
7/4/15,1984,SEA,8
7/5/15,72,LAX,8
7/5/15,73,HNL,17
7/5/15,205,PDX,-9
7/5/15,223,PDX,3
7/5/15,238,IAD,-4
7/5/15,256,AUS,-3
7/5/15,258,MSP,-7
7/5/15,267,PHL,0
7/5/15,268,SNA,-2
7/5/15,277,SNA,-6
7/5/15,292,EWR,-6
7/5/15,300,HNL,8
7/5/15,317,IND,-6
7/5/15,329,DEN,-8
7/5/15,331,DEN,4
7/5/15,353,DEN,-6
7/5/15,355,IAD,-9
7/5/15,361,LIH,0
7/5/15,392,LAS,-5
7/5/15,395,LAS,-7
7/5/15,400,IAH,6
7/5/15,401,CLE,75
7/5/15,414,RDU,-5
7/5/15,444,BOS,-5
7/5/15,466,IAH,10
7/5/15,477,ORD,-7
7/5/15,479,LAX,-3
7/5/15,480,PIT,-9
7/5/15,486,IAD,-1
7/5/15,497,SLC,-2
7/5/15,498,SAN,8
7/5/15,499,PDX,-4
7/5/15,500,DFW,4
7/5/15,502,JFK,72
7/5/15,522,PDX,-5
7/5/15,525,LAS,-9
7/5/15,551,ORD,-10
7/5/15,569,AUS,-5
7/5/15,572,ORD,-4
7/5/15,583,LAS,-12
7/5/15,595,PDX,-8
7/5/15,599,BOS,-7
